date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,month_week_sin,month_week_cos
2020-02-03,-2832.13,1800.0,-393.0,121,9003A,266,0.87,0.5,0.5877852522924732,-0.8090169943749473
2020-02-10,0.0,0.0,-393.0,121,9003A,266,0.87,0.5,-0.587785252292473,-0.8090169943749475
2020-02-17,-132.0,1375.0,850.0,121,9003A,266,0.87,0.5,-0.9510565162951536,0.30901699437494723
2020-02-24,-1700.0,0.0,-850.0,121,9003A,266,0.87,0.5,-2.4492935982947064e-16,1.0
2020-03-02,-437.09,0.0,-1287.09,121,9003A,266,1.0,0.0,0.5877852522924732,-0.8090169943749473
2020-03-09,-101.85,1800.0,411.06,121,9003A,266,1.0,0.0,-0.587785252292473,-0.8090169943749475
2020-03-16,-324.95,0.0,86.11,121,9003A,266,1.0,0.0,-0.9510565162951536,0.30901699437494723
2020-03-23,-1381.22,450.0,-845.11,121,9003A,266,1.0,0.0,-2.4492935982947064e-16,1.0
2020-03-30,-3.72,3.99,-844.84,121,9003A,266,1.0,0.0,0.9510565162951535,0.30901699437494773
2020-04-06,-53.69,0.0,-898.53,121,9003A,266,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-04-13,-184.07,0.0,-1082.6,121,9003A,266,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-04-20,-129.42,0.0,-1212.02,121,9003A,266,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-04-27,-115.92,80.9,-1247.04,121,9003A,266,0.87,-0.5,-2.4492935982947064e-16,1.0
2020-05-04,-64.59,0.0,-1311.63,121,9003A,266,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-05-11,-34.5,0.0,-1346.13,121,9003A,266,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-05-18,-258.52,215.0,-1389.65,121,9003A,266,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-05-25,-88.68,68.41,-1409.92,121,9003A,266,0.5,-0.87,-2.4492935982947064e-16,1.0
2020-06-01,-501.88,100.0,-1811.8,121,9003A,266,0.0,-1.0,0.9510565162951535,0.30901699437494745
2020-06-08,-99.7,5152.0,3240.5,121,9003A,266,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2020-06-15,-102.69,100.0,3237.81,121,9003A,266,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2020-06-22,-721.76,872.04,3388.09,121,9003A,266,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2020-06-29,-4.9,0.0,3383.19,121,9003A,266,0.0,-1.0,-2.4492935982947064e-16,1.0
2020-07-06,0.0,350.0,3733.19,121,9003A,266,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-07-13,-245.69,0.0,3487.5,121,9003A,266,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-07-20,-71.95,100.0,3515.55,121,9003A,266,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-07-27,-359.0,459.0,3615.55,121,9003A,266,-0.5,-0.87,-2.4492935982947064e-16,1.0
2020-08-03,-1560.0,2600.0,4655.55,121,9003A,266,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-08-10,-385.4,0.0,4270.15,121,9003A,266,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-08-17,-1857.67,50.0,2462.48,121,9003A,266,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-08-24,-25.6,195.2,2632.08,121,9003A,266,-0.87,-0.5,-2.4492935982947064e-16,1.0
2020-08-31,-1088.16,970.0,2513.92,121,9003A,266,-0.87,-0.5,0.9510565162951535,0.30901699437494773
2020-09-07,-1500.0,1500.0,2513.92,121,9003A,266,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2019-07-22,0.0,2000.0,-7211.96,122,4791A,208,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2019-07-29,0.0,0.0,-7211.96,122,4791A,208,-0.5,-0.87,-2.4492935982947064e-16,1.0
2019-08-05,-12.3,31.68,-7192.58,122,4791A,208,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2019-08-12,0.0,0.0,-7192.58,122,4791A,208,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2019-08-19,-26.67,0.0,-7219.25,122,4791A,208,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2019-08-26,0.0,0.0,-7219.25,122,4791A,208,-0.87,-0.5,-2.4492935982947064e-16,1.0
2019-09-02,-10.0,0.0,-7229.25,122,4791A,208,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2019-09-09,-10.8,1150.0,-6090.05,122,4791A,208,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2019-09-16,0.0,0.0,-6090.05,122,4791A,208,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2019-09-23,-35.06,0.0,-6125.11,122,4791A,208,-1.0,-0.0,-2.4492935982947064e-16,1.0
2019-09-30,-15.85,0.0,-6140.96,122,4791A,208,-1.0,-0.0,0.9510565162951535,0.30901699437494773
2019-10-07,-10.8,0.0,-6151.76,122,4791A,208,-0.87,0.5,0.5877852522924732,-0.8090169943749473
2019-10-14,0.0,0.0,-6151.76,122,4791A,208,-0.87,0.5,-0.587785252292473,-0.8090169943749475
2019-10-21,-35.19,1000.0,-5186.95,122,4791A,208,-0.87,0.5,-0.9510565162951536,0.30901699437494723
2019-10-28,0.0,0.0,-5186.95,122,4791A,208,-0.87,0.5,-2.4492935982947064e-16,1.0
2019-11-04,-10.8,0.0,-5197.75,122,4791A,208,-0.5,0.87,0.5877852522924732,-0.8090169943749473
2019-11-11,-325.85,0.0,-5523.6,122,4791A,208,-0.5,0.87,-0.587785252292473,-0.8090169943749475
2019-11-18,-788.08,900.0,-5411.68,122,4791A,208,-0.5,0.87,-0.9510565162951536,0.30901699437494723
2019-11-25,-44.4,0.0,-5456.08,122,4791A,208,-0.5,0.87,-2.4492935982947064e-16,1.0
2019-12-02,-414.34,0.0,-5870.42,122,4791A,208,-0.0,1.0,0.5877852522924732,-0.8090169943749473
2019-12-09,-894.3,103.0,-6661.72,122,4791A,208,-0.0,1.0,-0.587785252292473,-0.8090169943749475
2019-12-16,-98.98,1000.0,-5760.7,122,4791A,208,-0.0,1.0,-0.9510565162951536,0.30901699437494723
2019-12-23,-780.79,0.0,-6541.49,122,4791A,208,-0.0,1.0,-2.4492935982947064e-16,1.0
2019-12-30,-309.18,109.0,-6741.67,122,4791A,208,-0.0,1.0,-0.9510565162951529,0.30901699437494956
2020-01-06,-439.8,15.0,-7166.47,122,4791A,208,0.5,0.87,0.5877852522924732,-0.8090169943749473
2020-01-13,-134.19,1000.0,-6300.66,122,4791A,208,0.5,0.87,-0.587785252292473,-0.8090169943749475
2020-01-20,-8.9,0.0,-6309.56,122,4791A,208,0.5,0.87,-0.9510565162951536,0.30901699437494723
2020-01-27,-215.27,0.0,-6524.83,122,4791A,208,0.5,0.87,-2.4492935982947064e-16,1.0
2020-02-03,-981.07,0.0,-7505.9,122,4791A,208,0.87,0.5,0.5877852522924732,-0.8090169943749473
2020-02-10,-352.0,0.0,-7857.9,122,4791A,208,0.87,0.5,-0.587785252292473,-0.8090169943749475
2020-02-17,-358.27,2594.0,-5622.17,122,4791A,208,0.87,0.5,-0.9510565162951536,0.30901699437494723
2020-02-24,-511.21,58.0,-6075.38,122,4791A,208,0.87,0.5,-2.4492935982947064e-16,1.0
2020-03-02,-139.64,507.0,-5708.02,122,4791A,208,1.0,0.0,0.5877852522924732,-0.8090169943749473
2020-03-09,-733.57,2438.5,-4003.09,122,4791A,208,1.0,0.0,-0.587785252292473,-0.8090169943749475
2020-03-16,-96.82,1405.0,-2694.91,122,4791A,208,1.0,0.0,-0.9510565162951536,0.30901699437494723
2020-03-23,-530.44,78.28,-3147.07,122,4791A,208,1.0,0.0,-2.4492935982947064e-16,1.0
2020-03-30,-133.08,0.0,-3280.15,122,4791A,208,1.0,0.0,0.9510565162951535,0.30901699437494773
2020-04-06,-145.06,104.73,-3320.48,122,4791A,208,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-04-13,-158.08,87.38,-3391.18,122,4791A,208,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-04-20,-294.03,168.94,-3516.27,122,4791A,208,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-04-27,-125.48,563.63,-3078.12,122,4791A,208,0.87,-0.5,-2.4492935982947064e-16,1.0
2020-05-04,-86.27,1656.92,-1507.47,122,4791A,208,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-05-11,-849.42,1473.56,-883.33,122,4791A,208,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-05-18,-126.97,939.13,-71.17,122,4791A,208,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-05-25,-11.58,1015.11,932.36,122,4791A,208,0.5,-0.87,-2.4492935982947064e-16,1.0
2020-06-01,-303.19,401.48,1030.65,122,4791A,208,0.0,-1.0,0.9510565162951535,0.30901699437494745
2020-06-08,-62.31,68.5,1036.84,122,4791A,208,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2020-06-15,-351.41,1180.0,1865.43,122,4791A,208,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2020-06-22,-351.03,0.0,1514.4,122,4791A,208,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2020-06-29,-505.95,0.0,1008.45,122,4791A,208,0.0,-1.0,-2.4492935982947064e-16,1.0
2020-07-06,-159.61,67.59,916.43,122,4791A,208,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-07-13,-1431.1,51.82,-462.85,122,4791A,208,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-07-20,-459.24,2680.0,1757.91,122,4791A,208,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-07-27,-467.36,36.43,1326.98,122,4791A,208,-0.5,-0.87,-2.4492935982947064e-16,1.0
2020-08-03,-629.27,147.1,844.81,122,4791A,208,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-08-10,-588.4,670.45,926.86,122,4791A,208,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-08-17,-111.81,96.2,911.25,122,4791A,208,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-08-24,-340.67,0.0,570.58,122,4791A,208,-0.87,-0.5,-2.4492935982947064e-16,1.0
2020-08-31,-77.37,0.0,493.21,122,4791A,208,-0.87,-0.5,0.9510565162951535,0.30901699437494773
2020-09-07,-359.96,0.0,133.25,122,4791A,208,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2020-09-14,-131.19,0.0,2.06,122,4791A,208,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2020-09-21,-0.99,0.0,1.07,122,4791A,208,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2018-08-06,-88.23,100.0,-888.23,123,9003B,220,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2018-08-13,-141.25,130.0,-899.48,123,9003B,220,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2018-08-20,0.0,0.0,-899.48,123,9003B,220,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2018-08-27,0.0,0.0,-899.48,123,9003B,220,-0.87,-0.5,-2.4492935982947064e-16,1.0
2018-09-03,0.0,0.0,-899.48,123,9003B,220,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2018-09-10,-136.26,150.0,-885.74,123,9003B,220,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2018-09-17,-14.05,0.0,-899.79,123,9003B,220,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2018-09-24,0.0,0.0,-899.79,123,9003B,220,-1.0,-0.0,-2.4492935982947064e-16,1.0
2018-10-01,0.0,0.0,-899.79,123,9003B,220,-0.87,0.5,0.9510565162951535,0.30901699437494745
2018-10-08,0.0,0.0,-899.79,123,9003B,220,-0.87,0.5,0.5877852522924732,-0.8090169943749473
2018-10-15,0.0,0.0,-899.79,123,9003B,220,-0.87,0.5,-0.587785252292473,-0.8090169943749475
2018-10-22,0.0,0.0,-899.79,123,9003B,220,-0.87,0.5,-0.9510565162951536,0.30901699437494723
2018-10-29,0.0,0.0,-899.79,123,9003B,220,-0.87,0.5,-2.4492935982947064e-16,1.0
2018-11-05,-28.98,50.0,-878.77,123,9003B,220,-0.5,0.87,0.5877852522924732,-0.8090169943749473
2018-11-12,-55.08,55.0,-878.85,123,9003B,220,-0.5,0.87,-0.587785252292473,-0.8090169943749475
2018-11-19,-20.87,0.0,-899.72,123,9003B,220,-0.5,0.87,-0.9510565162951536,0.30901699437494723
2018-11-26,0.0,0.0,-899.72,123,9003B,220,-0.5,0.87,-2.4492935982947064e-16,1.0
2018-12-03,0.0,0.0,-899.72,123,9003B,220,-0.0,1.0,0.5877852522924732,-0.8090169943749473
2018-12-10,-54.97,170.0,-784.69,123,9003B,220,-0.0,1.0,-0.587785252292473,-0.8090169943749475
2018-12-17,-114.41,0.0,-899.1,123,9003B,220,-0.0,1.0,-0.9510565162951536,0.30901699437494723
2018-12-24,0.0,0.0,-899.1,123,9003B,220,-0.0,1.0,-2.4492935982947064e-16,1.0
2018-12-31,0.0,0.0,-899.1,123,9003B,220,-0.0,1.0,-0.9510565162951529,0.30901699437494956
2019-01-07,0.0,0.0,-899.1,123,9003B,220,0.5,0.87,0.5877852522924732,-0.8090169943749473
2019-01-14,0.0,50.0,-849.1,123,9003B,220,0.5,0.87,-0.587785252292473,-0.8090169943749475
2019-01-21,-35.29,0.0,-884.39,123,9003B,220,0.5,0.87,-0.9510565162951536,0.30901699437494723
2019-01-28,0.0,0.0,-884.39,123,9003B,220,0.5,0.87,-2.4492935982947064e-16,1.0
2019-02-04,-14.98,0.0,-899.37,123,9003B,220,0.87,0.5,0.5877852522924732,-0.8090169943749473
2019-02-11,0.0,100.0,-799.37,123,9003B,220,0.87,0.5,-0.587785252292473,-0.8090169943749475
2019-02-18,0.0,0.0,-799.37,123,9003B,220,0.87,0.5,-0.9510565162951536,0.30901699437494723
2019-02-25,-13.99,0.0,-813.36,123,9003B,220,0.87,0.5,-2.4492935982947064e-16,1.0
2019-03-04,-40.4,0.0,-853.76,123,9003B,220,1.0,0.0,0.5877852522924732,-0.8090169943749473
2019-03-11,-25.75,0.0,-879.51,123,9003B,220,1.0,0.0,-0.587785252292473,-0.8090169943749475
2019-03-18,0.0,0.0,-879.51,123,9003B,220,1.0,0.0,-0.9510565162951536,0.30901699437494723
2019-03-25,-46.49,30.0,-896.0,123,9003B,220,1.0,0.0,-2.4492935982947064e-16,1.0
2019-04-01,0.0,0.0,-896.0,123,9003B,220,0.87,-0.5,0.9510565162951535,0.30901699437494745
2019-04-08,0.0,60.0,-836.0,123,9003B,220,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2019-04-15,-60.0,0.0,-896.0,123,9003B,220,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2019-04-22,0.0,0.0,-896.0,123,9003B,220,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2019-04-29,0.0,0.0,-896.0,123,9003B,220,0.87,-0.5,-2.4492935982947064e-16,1.0
2019-05-06,-2.9,0.0,-898.9,123,9003B,220,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2019-05-13,-257.61,260.0,-896.51,123,9003B,220,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2019-05-20,0.0,0.0,-896.51,123,9003B,220,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2019-05-27,0.0,0.0,-896.51,123,9003B,220,0.5,-0.87,-2.4492935982947064e-16,1.0
2019-06-03,0.0,0.0,-896.51,123,9003B,220,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2019-06-10,-85.52,130.0,-852.03,123,9003B,220,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2019-06-17,-46.18,0.0,-898.21,123,9003B,220,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2019-06-24,0.0,0.0,-898.21,123,9003B,220,0.0,-1.0,-2.4492935982947064e-16,1.0
2019-07-01,0.0,0.0,-898.21,123,9003B,220,-0.5,-0.87,0.9510565162951535,0.30901699437494745
2019-07-08,-196.93,198.95,-896.19,123,9003B,220,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2019-07-15,-1.9,0.0,-898.09,123,9003B,220,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2019-07-22,0.0,0.0,-898.09,123,9003B,220,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2019-07-29,0.0,0.0,-898.09,123,9003B,220,-0.5,-0.87,-2.4492935982947064e-16,1.0
2019-08-05,0.0,100.0,-798.09,123,9003B,220,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2019-08-12,-199.47,128.2,-869.36,123,9003B,220,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2019-08-19,-29.65,0.0,-899.01,123,9003B,220,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2019-08-26,0.0,0.0,-899.01,123,9003B,220,-0.87,-0.5,-2.4492935982947064e-16,1.0
2019-09-02,0.0,0.0,-899.01,123,9003B,220,-1.0,-0.0,0.5877852522924732,-0.8090169943749473
2019-09-09,-108.8,109.0,-898.81,123,9003B,220,-1.0,-0.0,-0.587785252292473,-0.8090169943749475
2019-09-16,-80.0,90.0,-888.81,123,9003B,220,-1.0,-0.0,-0.9510565162951536,0.30901699437494723
2019-09-23,0.0,0.0,-888.81,123,9003B,220,-1.0,-0.0,-2.4492935982947064e-16,1.0
2019-09-30,0.0,0.0,-888.81,123,9003B,220,-1.0,-0.0,0.9510565162951535,0.30901699437494773
2019-10-07,0.0,0.0,-888.81,123,9003B,220,-0.87,0.5,0.5877852522924732,-0.8090169943749473
2019-10-14,0.0,0.0,-888.81,123,9003B,220,-0.87,0.5,-0.587785252292473,-0.8090169943749475
2019-10-21,-90.55,80.0,-899.36,123,9003B,220,-0.87,0.5,-0.9510565162951536,0.30901699437494723
2019-10-28,-75.61,80.0,-894.97,123,9003B,220,-0.87,0.5,-2.4492935982947064e-16,1.0
2019-11-04,0.0,0.0,-894.97,123,9003B,220,-0.5,0.87,0.5877852522924732,-0.8090169943749473
2019-11-11,0.0,170.0,-724.97,123,9003B,220,-0.5,0.87,-0.587785252292473,-0.8090169943749475
2019-11-18,-273.44,100.0,-898.41,123,9003B,220,-0.5,0.87,-0.9510565162951536,0.30901699437494723
2019-11-25,-18.6,29.03,-887.98,123,9003B,220,-0.5,0.87,-2.4492935982947064e-16,1.0
2019-12-02,-22.0,12.0,-897.98,123,9003B,220,-0.0,1.0,0.5877852522924732,-0.8090169943749473
2019-12-09,0.0,0.0,-897.98,123,9003B,220,-0.0,1.0,-0.587785252292473,-0.8090169943749475
2019-12-16,-8.98,30.0,-876.96,123,9003B,220,-0.0,1.0,-0.9510565162951536,0.30901699437494723
2019-12-23,0.0,0.0,-876.96,123,9003B,220,-0.0,1.0,-2.4492935982947064e-16,1.0
2019-12-30,-22.46,0.0,-899.42,123,9003B,220,-0.0,1.0,-0.9510565162951529,0.30901699437494956
2020-01-06,0.0,0.0,-899.42,123,9003B,220,0.5,0.87,0.5877852522924732,-0.8090169943749473
2020-01-13,0.0,0.0,-899.42,123,9003B,220,0.5,0.87,-0.587785252292473,-0.8090169943749475
2020-01-20,0.0,0.0,-899.42,123,9003B,220,0.5,0.87,-0.9510565162951536,0.30901699437494723
2020-01-27,0.0,0.0,-899.42,123,9003B,220,0.5,0.87,-2.4492935982947064e-16,1.0
2020-02-03,0.0,0.0,-899.42,123,9003B,220,0.87,0.5,0.5877852522924732,-0.8090169943749473
2020-02-10,0.0,0.0,-899.42,123,9003B,220,0.87,0.5,-0.587785252292473,-0.8090169943749475
2020-02-17,0.0,0.0,-899.42,123,9003B,220,0.87,0.5,-0.9510565162951536,0.30901699437494723
2020-02-24,0.0,0.0,-899.42,123,9003B,220,0.87,0.5,-2.4492935982947064e-16,1.0
2020-03-02,0.0,0.0,-899.42,123,9003B,220,1.0,0.0,0.5877852522924732,-0.8090169943749473
2020-03-09,0.0,0.0,-899.42,123,9003B,220,1.0,0.0,-0.587785252292473,-0.8090169943749475
2020-03-16,0.0,0.0,-899.42,123,9003B,220,1.0,0.0,-0.9510565162951536,0.30901699437494723
2020-03-23,0.0,0.0,-899.42,123,9003B,220,1.0,0.0,-2.4492935982947064e-16,1.0
2020-03-30,0.0,0.0,-899.42,123,9003B,220,1.0,0.0,0.9510565162951535,0.30901699437494773
2020-04-06,0.0,0.0,-899.42,123,9003B,220,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-04-13,-80.57,80.0,-899.99,123,9003B,220,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-04-20,0.0,0.08,-899.91,123,9003B,220,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-04-27,-73.51,105.0,-868.42,123,9003B,220,0.87,-0.5,-2.4492935982947064e-16,1.0
2020-05-04,-31.13,0.0,-899.55,123,9003B,220,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-05-11,-60.16,60.0,-899.71,123,9003B,220,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-05-18,-75.99,160.0,-815.7,123,9003B,220,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-05-25,-122.34,50.0,-888.04,123,9003B,220,0.5,-0.87,-2.4492935982947064e-16,1.0
2020-06-01,-163.31,170.0,-881.35,123,9003B,220,0.0,-1.0,0.9510565162951535,0.30901699437494745
2020-06-08,-182.43,545.0,-518.78,123,9003B,220,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2020-06-15,-575.76,576.88,-517.66,123,9003B,220,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2020-06-22,-294.21,214.99,-596.88,123,9003B,220,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2020-06-29,-2.5,1.0,-598.38,123,9003B,220,0.0,-1.0,-2.4492935982947064e-16,1.0
2020-07-06,-242.3,1150.0,309.32,123,9003B,220,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-07-13,-479.59,172.69,2.42,123,9003B,220,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-07-20,0.0,1.0,3.42,123,9003B,220,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-07-27,0.0,0.0,3.42,123,9003B,220,-0.5,-0.87,-2.4492935982947064e-16,1.0
2020-08-03,0.0,0.0,3.42,123,9003B,220,-0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-08-10,-194.93,200.0,8.49,123,9003B,220,-0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-08-17,0.0,0.0,8.49,123,9003B,220,-0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-08-24,-8.01,0.0,0.48,123,9003B,220,-0.87,-0.5,-2.4492935982947064e-16,1.0
2019-12-23,-565.11,3473.38,-791.73,125,4791A,334,-0.0,1.0,-2.4492935982947064e-16,1.0
2019-12-30,-216.06,34.06,-973.73,125,4791A,334,-0.0,1.0,-0.9510565162951529,0.30901699437494956
2020-01-06,-1254.01,0.0,-2227.74,125,4791A,334,0.5,0.87,0.5877852522924732,-0.8090169943749473
2020-01-13,-1357.11,431.35,-3153.5,125,4791A,334,0.5,0.87,-0.587785252292473,-0.8090169943749475
2020-01-20,-763.73,578.77,-3338.46,125,4791A,334,0.5,0.87,-0.9510565162951536,0.30901699437494723
2020-01-27,-1229.08,914.79,-3652.75,125,4791A,334,0.5,0.87,-2.4492935982947064e-16,1.0
2020-02-03,-263.72,289.11,-3627.36,125,4791A,334,0.87,0.5,0.5877852522924732,-0.8090169943749473
2020-02-10,-481.72,470.93,-3638.15,125,4791A,334,0.87,0.5,-0.587785252292473,-0.8090169943749475
2020-02-17,-251.56,236.57,-3653.14,125,4791A,334,0.87,0.5,-0.9510565162951536,0.30901699437494723
2020-02-24,-318.48,947.55,-3024.07,125,4791A,334,0.87,0.5,-2.4492935982947064e-16,1.0
2020-03-02,-1329.47,1037.48,-3316.06,125,4791A,334,1.0,0.0,0.5877852522924732,-0.8090169943749473
2020-03-09,-2308.66,3059.62,-2565.1,125,4791A,334,1.0,0.0,-0.587785252292473,-0.8090169943749475
2020-03-16,-394.49,2429.56,-530.03,125,4791A,334,1.0,0.0,-0.9510565162951536,0.30901699437494723
2020-03-23,-2434.57,93.11,-2871.49,125,4791A,334,1.0,0.0,-2.4492935982947064e-16,1.0
2020-03-30,-111.99,500.0,-2483.48,125,4791A,334,1.0,0.0,0.9510565162951535,0.30901699437494773
2020-04-06,-120.07,0.0,-2603.55,125,4791A,334,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2020-04-13,-97.74,49.04,-2652.25,125,4791A,334,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2020-04-20,-496.4,1150.52,-1998.13,125,4791A,334,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2020-04-27,-548.59,3256.16,709.44,125,4791A,334,0.87,-0.5,-2.4492935982947064e-16,1.0
2020-05-04,-565.1,46.24,190.58,125,4791A,334,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-05-11,-370.34,8.13,-171.63,125,4791A,334,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-05-18,-196.35,423.6,55.62,125,4791A,334,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-05-25,-48.02,91.85,99.45,125,4791A,334,0.5,-0.87,-2.4492935982947064e-16,1.0
2020-06-01,-432.77,341.53,8.21,125,4791A,334,0.0,-1.0,0.9510565162951535,0.30901699437494745
2020-06-08,-0.71,14.95,22.45,125,4791A,334,0.0,-1.0,0.5877852522924732,-0.8090169943749473
2020-06-15,-1.5,1.7,22.65,125,4791A,334,0.0,-1.0,-0.587785252292473,-0.8090169943749475
2020-06-22,-141.59,162.6,43.66,125,4791A,334,0.0,-1.0,-0.9510565162951536,0.30901699437494723
2020-06-29,-4.56,0.0,39.1,125,4791A,334,0.0,-1.0,-2.4492935982947064e-16,1.0
2020-07-06,0.0,0.0,39.1,125,4791A,334,-0.5,-0.87,0.5877852522924732,-0.8090169943749473
2020-07-13,0.0,0.0,39.1,125,4791A,334,-0.5,-0.87,-0.587785252292473,-0.8090169943749475
2020-07-20,-39.0,0.0,0.1,125,4791A,334,-0.5,-0.87,-0.9510565162951536,0.30901699437494723
2020-07-27,-51.76,54.59,2.93,125,4791A,334,-0.5,-0.87,-2.4492935982947064e-16,1.0
2019-12-02,-9.58,12.0,2.42,126,4791B,74,-0.0,1.0,0.5877852522924732,-0.8090169943749473
2019-03-18,-300.0,336.31,36.31,127,6201Z,81,1.0,0.0,-0.9510565162951536,0.30901699437494723
2019-03-25,-150.0,0.0,-113.69,127,6201Z,81,1.0,0.0,-2.4492935982947064e-16,1.0
2019-04-01,-9.9,0.0,-123.59,127,6201Z,81,0.87,-0.5,0.9510565162951535,0.30901699437494745
2019-04-08,-0.15,0.0,-123.74,127,6201Z,81,0.87,-0.5,0.5877852522924732,-0.8090169943749473
2019-04-15,0.0,0.0,-123.74,127,6201Z,81,0.87,-0.5,-0.587785252292473,-0.8090169943749475
2019-04-22,0.0,0.0,-123.74,127,6201Z,81,0.87,-0.5,-0.9510565162951536,0.30901699437494723
2019-04-29,-100.0,0.0,-223.74,127,6201Z,81,0.87,-0.5,-2.4492935982947064e-16,1.0
2019-05-06,-404.44,1055.01,426.83,127,6201Z,81,0.5,-0.87,0.5877852522924732,-0.8090169943749473
2019-05-13,-250.0,0.0,176.83,127,6201Z,81,0.5,-0.87,-0.587785252292473,-0.8090169943749475
2019-05-20,-700.0,0.0,-523.17,127,6201Z,81,0.5,-0.87,-0.9510565162951536,0.30901699437494723
2019-05-27,-11180.0,11000.0,-703.17,127,6201Z,81,0.5,-0.87,-2.4492935982947064e-16,1.0
