date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos
2020-05-31,5120.0,-4839.27,-11782.41,98,4332A,128,0.5,-0.87
2020-06-30,6760.0,-2674.57,-7696.98,98,4332A,128,0.0,-1.0
2020-07-31,7700.0,-6902.42,-6899.4,98,4332A,128,-0.5,-0.87
2020-08-31,7977.0,-5615.6,-4538.0,98,4332A,128,-0.87,-0.5
2020-09-30,8380.0,-2672.64,1169.36,98,4332A,128,-1.0,-0.0
2019-06-30,2000.0,0.0,-13890.88,99,5911A,9,0.0,-1.0
2019-07-31,9768.31,-1821.56,-5944.13,99,5911A,9,-0.5,-0.87
2019-08-31,0.0,-149.08,-6093.21,99,5911A,9,-0.87,-0.5
2019-09-30,19752.0,-2704.29,10954.5,99,5911A,9,-1.0,-0.0
2019-10-31,5664.0,-1885.95,14732.55,99,5911A,9,-0.87,0.5
2019-11-30,3638.4,-2119.99,16250.96,99,5911A,9,-0.5,0.87
2019-12-31,984.0,-4041.27,13193.69,99,5911A,9,-0.0,1.0
2020-01-31,600.0,-3612.54,10181.15,99,5911A,9,0.5,0.87
2020-02-29,0.0,-2573.36,7607.79,99,5911A,9,0.87,0.5
2020-03-31,5000.0,-9337.37,3270.42,99,5911A,9,1.0,0.0
2020-04-30,2500.0,-3370.91,2399.51,99,5911A,9,0.87,-0.5
2020-05-31,1831.0,-2608.97,1621.54,99,5911A,9,0.5,-0.87
2020-06-30,2337.24,-3764.88,193.9,99,5911A,9,0.0,-1.0
2020-07-31,11345.34,-8349.97,3189.27,99,5911A,9,-0.5,-0.87
2020-08-31,10546.5,-4614.84,9120.93,99,5911A,9,-0.87,-0.5
2020-09-30,839.19,-6277.69,3682.43,99,5911A,9,-1.0,-0.0
2019-06-30,7410.92,-4621.7,-5410.78,100,7021Z,328,0.0,-1.0
2019-07-31,7184.0,-7746.73,-5973.51,100,7021Z,328,-0.5,-0.87
2019-08-31,5760.0,-6410.53,-6624.04,100,7021Z,328,-0.87,-0.5
2019-09-30,5760.0,-5921.32,-6785.36,100,7021Z,328,-1.0,-0.0
2019-10-31,7680.0,-9017.57,-8122.93,100,7021Z,328,-0.87,0.5
2019-11-30,699.9,-657.02,-8080.05,100,7021Z,328,-0.5,0.87
2019-12-31,12240.0,-9336.37,-5176.42,100,7021Z,328,-0.0,1.0
2020-01-31,6298.0,-9231.1,-8109.52,100,7021Z,328,0.5,0.87
2020-02-29,2000.0,-2084.79,-8194.31,100,7021Z,328,0.87,0.5
2020-03-31,7560.0,-6546.33,-7180.64,100,7021Z,328,1.0,0.0
2020-04-30,6240.0,-7250.8,-8191.44,100,7021Z,328,0.87,-0.5
2020-05-31,13620.0,-5377.24,51.32,100,7021Z,328,0.5,-0.87
2020-06-30,4440.0,-4331.8,159.52,100,7021Z,328,0.0,-1.0
2020-07-31,16800.0,-16941.69,17.83,100,7021Z,328,-0.5,-0.87
2020-08-31,1325.0,-1120.16,222.67,100,7021Z,328,-0.87,-0.5
2020-09-30,5640.0,-4975.16,887.51,100,7021Z,328,-1.0,-0.0
2019-09-30,0.0,-72.24,-16545.26,101,8010Z,30,-1.0,-0.0
2019-10-31,2574.37,-2385.51,-16356.4,101,8010Z,30,-0.87,0.5
2019-11-30,2853.74,-2637.13,-16139.79,101,8010Z,30,-0.5,0.87
2019-12-31,6055.33,-5608.62,-15693.08,101,8010Z,30,-0.0,1.0
2020-01-31,18216.92,-10776.24,-8252.4,101,8010Z,30,0.5,0.87
2020-02-29,11710.56,-10443.82,-6985.66,101,8010Z,30,0.87,0.5
2020-03-31,12805.52,-7431.7,-1611.84,101,8010Z,30,1.0,0.0
2020-04-30,6295.82,-4266.8,417.18,101,8010Z,30,0.87,-0.5
2020-05-31,10846.16,-6211.47,5051.87,101,8010Z,30,0.5,-0.87
2020-06-30,2544.72,-6207.42,1389.17,101,8010Z,30,0.0,-1.0
2020-07-31,3156.09,-5362.23,-816.97,101,8010Z,30,-0.5,-0.87
2020-08-31,4620.78,-3968.92,-165.11,101,8010Z,30,-0.87,-0.5
2020-09-30,4810.0,-5629.22,-984.33,101,8010Z,30,-1.0,-0.0
2020-03-31,2041.24,-1214.75,586.23,102,4764Z,114,1.0,0.0
2020-04-30,6071.72,-6129.96,527.99,102,4764Z,114,0.87,-0.5
2020-05-31,6485.48,-4762.67,2250.8,102,4764Z,114,0.5,-0.87
2020-06-30,5338.2,-6077.88,1511.12,102,4764Z,114,0.0,-1.0
2020-07-31,5713.04,-4591.68,2632.48,102,4764Z,114,-0.5,-0.87
2020-08-31,2668.22,-4755.39,545.31,102,4764Z,114,-0.87,-0.5
2020-09-30,8268.78,-8197.99,616.1,102,4764Z,114,-1.0,-0.0
2019-03-31,20000.0,-3881.38,-30306.2,103,7711A,174,1.0,0.0
2019-04-30,69.75,-122.45,-30358.9,103,7711A,174,0.87,-0.5
2019-05-31,2133.13,-1184.82,-29410.59,103,7711A,174,0.5,-0.87
2019-06-30,1170.04,-2044.76,-30285.31,103,7711A,174,0.0,-1.0
2019-07-31,3063.06,-2759.68,-29981.93,103,7711A,174,-0.5,-0.87
2019-08-31,22759.86,-7113.5,-14335.57,103,7711A,174,-0.87,-0.5
2019-09-30,2168.35,-1809.12,-13976.34,103,7711A,174,-1.0,-0.0
2019-10-31,1610.41,-4720.52,-17086.45,103,7711A,174,-0.87,0.5
2019-11-30,8719.1,-1525.4,-9892.75,103,7711A,174,-0.5,0.87
2019-12-31,2632.01,-5462.71,-12723.45,103,7711A,174,-0.0,1.0
2020-01-31,9399.45,-4077.11,-7401.11,103,7711A,174,0.5,0.87
2020-02-29,3472.37,-5394.08,-9322.82,103,7711A,174,0.87,0.5
2020-03-31,4081.09,-1864.64,-7106.37,103,7711A,174,1.0,0.0
2020-04-30,2465.11,-4508.65,-9149.91,103,7711A,174,0.87,-0.5
2020-05-31,2010.52,-1886.9,-9026.29,103,7711A,174,0.5,-0.87
2020-06-30,2398.36,-2989.7,-9617.63,103,7711A,174,0.0,-1.0
2020-07-31,5413.89,-5164.33,-9368.07,103,7711A,174,-0.5,-0.87
2020-08-31,7611.66,-6625.04,-8381.45,103,7711A,174,-0.87,-0.5
2020-09-30,17691.38,-5723.45,3586.48,103,7711A,174,-1.0,-0.0
2020-02-29,0.0,-8.0,-2594.55,105,4941A,303,0.87,0.5
2020-03-31,872.96,-1123.35,-2844.94,105,4941A,303,1.0,0.0
2020-04-30,3635.89,-3457.6,-2666.65,105,4941A,303,0.87,-0.5
2020-05-31,5054.47,-2577.91,-190.09,105,4941A,303,0.5,-0.87
2020-06-30,2063.12,-2085.04,-212.01,105,4941A,303,0.0,-1.0
2020-07-31,2976.14,-2924.7,-160.57,105,4941A,303,-0.5,-0.87
2020-08-31,595.17,-629.22,-194.62,105,4941A,303,-0.87,-0.5
2020-09-30,2629.94,-529.94,1905.38,105,4941A,303,-1.0,-0.0
2019-10-31,9240.0,-9207.41,-42682.75,106,6202A,43,-0.87,0.5
2019-11-30,34544.22,-34363.75,-42502.28,106,6202A,43,-0.5,0.87
2019-12-31,0.0,-204.9,-42707.18,106,6202A,43,-0.0,1.0
2020-01-31,18577.93,-7301.87,-31431.12,106,6202A,43,0.5,0.87
2020-02-29,27018.32,-10661.84,-15074.64,106,6202A,43,0.87,0.5
2020-03-31,12634.54,-5731.48,-8171.58,106,6202A,43,1.0,0.0
2020-04-30,18480.0,-13218.88,-2910.46,106,6202A,43,0.87,-0.5
2020-05-31,18144.0,-15358.78,-125.24,106,6202A,43,0.5,-0.87
2020-06-30,0.0,-8061.07,-8186.31,106,6202A,43,0.0,-1.0
2020-07-31,33696.0,-19414.47,6095.22,106,6202A,43,-0.5,-0.87
2020-08-31,19129.23,-19610.85,5613.6,106,6202A,43,-0.87,-0.5
2020-09-30,0.0,-4953.03,660.57,106,6202A,43,-1.0,-0.0
2019-01-31,3710.85,-2855.25,-10771.15,107,6010Z,152,0.5,0.87
2019-02-28,1665.33,-1321.23,-10427.05,107,6010Z,152,0.87,0.5
2019-03-31,2029.86,-1430.09,-9827.28,107,6010Z,152,1.0,0.0
2019-04-30,1913.45,-1306.22,-9220.05,107,6010Z,152,0.87,-0.5
2019-05-31,2039.49,-1446.61,-8627.17,107,6010Z,152,0.5,-0.87
2019-06-30,1909.77,-1309.86,-8027.26,107,6010Z,152,0.0,-1.0
2019-07-31,2396.68,-1791.67,-7422.25,107,6010Z,152,-0.5,-0.87
2019-08-31,1755.46,-1159.86,-6826.65,107,6010Z,152,-0.87,-0.5
2019-09-30,4256.31,-3010.99,-5581.33,107,6010Z,152,-1.0,-0.0
2019-10-31,1647.5,-2231.62,-6165.45,107,6010Z,152,-0.87,0.5
2019-11-30,2770.56,-2791.98,-6186.87,107,6010Z,152,-0.5,0.87
2019-12-31,2218.75,-2183.88,-6152.0,107,6010Z,152,-0.0,1.0
2020-01-31,3769.57,-3361.96,-5744.39,107,6010Z,152,0.5,0.87
2020-02-29,2252.71,-2611.46,-6103.14,107,6010Z,152,0.87,0.5
2020-03-31,2181.11,-2360.35,-6282.38,107,6010Z,152,1.0,0.0
2020-04-30,2020.42,-2014.36,-6276.32,107,6010Z,152,0.87,-0.5
2020-05-31,4735.5,-2555.14,-4095.96,107,6010Z,152,0.5,-0.87
2020-06-30,2999.5,-3044.21,-4140.67,107,6010Z,152,0.0,-1.0
2020-07-31,6953.16,-3821.38,-1008.89,107,6010Z,152,-0.5,-0.87
2020-08-31,3645.88,-2665.45,-28.46,107,6010Z,152,-0.87,-0.5
2020-09-30,3580.09,-3549.0,2.63,107,6010Z,152,-1.0,-0.0
2018-01-31,2112.45,-1957.01,-19217.46,109,6619B,48,0.5,0.87
2018-02-28,609.65,-574.98,-19182.79,109,6619B,48,0.87,0.5
2018-03-31,741.6,-948.19,-19389.38,109,6619B,48,1.0,0.0
2018-04-30,2995.8,-1269.23,-17662.81,109,6619B,48,0.87,-0.5
2018-05-31,1284.6,-354.54,-16732.75,109,6619B,48,0.5,-0.87
2018-06-30,3173.15,-1771.99,-15331.59,109,6619B,48,0.0,-1.0
2018-07-31,2277.72,-592.94,-13646.81,109,6619B,48,-0.5,-0.87
2018-08-31,903.4,-920.49,-13663.9,109,6619B,48,-0.87,-0.5
2018-09-30,863.97,-941.99,-13741.92,109,6619B,48,-1.0,-0.0
2018-10-31,263.42,-572.62,-14051.12,109,6619B,48,-0.87,0.5
2018-11-30,1968.14,-1657.79,-13740.77,109,6619B,48,-0.5,0.87
2018-12-31,567.21,-927.94,-14101.5,109,6619B,48,-0.0,1.0
2019-01-31,2466.74,-2112.51,-13747.27,109,6619B,48,0.5,0.87
2019-02-28,2612.07,-1176.79,-12311.99,109,6619B,48,0.87,0.5
2019-03-31,2866.87,-1237.63,-10682.75,109,6619B,48,1.0,0.0
2019-04-30,3797.87,-676.25,-7561.13,109,6619B,48,0.87,-0.5
2019-05-31,3444.54,-800.49,-4917.08,109,6619B,48,0.5,-0.87
2019-06-30,3481.57,-894.49,-2330.0,109,6619B,48,0.0,-1.0
2019-07-31,200.0,-1369.85,-3499.85,109,6619B,48,-0.5,-0.87
2019-08-31,1669.8,-1256.2,-3086.25,109,6619B,48,-0.87,-0.5
2019-09-30,7032.24,-5919.75,-1973.76,109,6619B,48,-1.0,-0.0
2019-10-31,989.97,-1815.4,-2799.19,109,6619B,48,-0.87,0.5
2019-11-30,1754.0,-1818.67,-2863.86,109,6619B,48,-0.5,0.87
2019-12-31,1303.45,-1659.26,-3219.67,109,6619B,48,-0.0,1.0
2020-01-31,5224.15,-1266.44,738.04,109,6619B,48,0.5,0.87
2020-02-29,2840.97,-2843.23,735.78,109,6619B,48,0.87,0.5
2020-03-31,1971.57,-3701.11,-993.76,109,6619B,48,1.0,0.0
2020-04-30,6671.11,-7180.41,-1503.06,109,6619B,48,0.87,-0.5
2020-05-31,4249.33,-4731.45,-1985.18,109,6619B,48,0.5,-0.87
2020-06-30,5058.2,-5067.59,-1994.57,109,6619B,48,0.0,-1.0
2020-07-31,1916.57,-17.68,-95.68,109,6619B,48,-0.5,-0.87
2020-08-31,9257.47,-8324.83,836.96,109,6619B,48,-0.87,-0.5
2020-09-30,7162.01,-7930.5,68.47,109,6619B,48,-1.0,-0.0
2018-01-31,2939.44,-3100.61,-95050.27,110,5520Z,65,0.5,0.87
2018-02-28,3702.39,-4168.06,-95515.94,110,5520Z,65,0.87,0.5
2018-03-31,5283.2,-5257.52,-95490.26,110,5520Z,65,1.0,0.0
2018-04-30,6517.76,-5405.87,-94378.37,110,5520Z,65,0.87,-0.5
2018-05-31,6918.43,-8124.0,-95583.94,110,5520Z,65,0.5,-0.87
2018-06-30,8359.04,-7017.46,-94242.36,110,5520Z,65,0.0,-1.0
2018-07-31,9203.45,-9326.92,-94365.83,110,5520Z,65,-0.5,-0.87
2018-08-31,16838.52,-15361.14,-92888.45,110,5520Z,65,-0.87,-0.5
2018-09-30,10122.46,-10764.21,-93530.2,110,5520Z,65,-1.0,-0.0
2018-10-31,10889.11,-12394.65,-95035.74,110,5520Z,65,-0.87,0.5
2018-11-30,4200.08,-4481.25,-95316.91,110,5520Z,65,-0.5,0.87
2018-12-31,8416.73,-6768.39,-93668.57,110,5520Z,65,-0.0,1.0
2019-01-31,21570.72,-11402.86,-83500.71,110,5520Z,65,0.5,0.87
2019-02-28,6339.94,-9802.43,-86963.2,110,5520Z,65,0.87,0.5
2019-03-31,13796.54,-12441.06,-85607.72,110,5520Z,65,1.0,0.0
2019-04-30,22495.61,-17521.2,-80633.31,110,5520Z,65,0.87,-0.5
2019-05-31,21861.1,-24849.45,-83621.66,110,5520Z,65,0.5,-0.87
2019-06-30,17163.49,-17535.15,-83993.32,110,5520Z,65,0.0,-1.0
2019-07-31,37107.96,-19412.21,-66297.57,110,5520Z,65,-0.5,-0.87
2019-08-31,51496.16,-39867.16,-54668.57,110,5520Z,65,-0.87,-0.5
2019-09-30,32507.17,-25059.88,-47221.28,110,5520Z,65,-1.0,-0.0
2019-10-31,38216.56,-12625.14,-21629.86,110,5520Z,65,-0.87,0.5
2019-11-30,29250.21,-22278.97,-14658.62,110,5520Z,65,-0.5,0.87
2019-12-31,34901.88,-20839.97,-596.71,110,5520Z,65,-0.0,1.0
2020-01-31,38200.52,-27851.05,9752.76,110,5520Z,65,0.5,0.87
2020-02-29,32039.34,-24394.45,17397.65,110,5520Z,65,0.87,0.5
2020-03-31,22954.86,-27411.23,12941.28,110,5520Z,65,1.0,0.0
2020-04-30,4464.71,-6358.56,11047.43,110,5520Z,65,0.87,-0.5
2020-05-31,19267.41,-16477.9,13836.94,110,5520Z,65,0.5,-0.87
2020-06-30,18678.17,-19515.41,12999.7,110,5520Z,65,0.0,-1.0
2020-07-31,37310.13,-30545.11,19764.72,110,5520Z,65,-0.5,-0.87
2020-08-31,33539.15,-30531.19,22772.68,110,5520Z,65,-0.87,-0.5
2020-09-30,1602.9,-9227.22,15148.36,110,5520Z,65,-1.0,-0.0
2020-03-31,4512.0,-4211.59,99.57,112,6202A,155,1.0,0.0
2020-04-30,10880.0,-5505.81,5473.76,112,6202A,155,0.87,-0.5
2020-05-31,8610.0,-6165.25,7918.51,112,6202A,155,0.5,-0.87
2020-06-30,7140.0,-6029.87,9028.64,112,6202A,155,0.0,-1.0
2020-07-31,8400.0,-5657.21,11771.43,112,6202A,155,-0.5,-0.87
2020-08-31,11637.0,-9776.07,13632.36,112,6202A,155,-0.87,-0.5
2020-09-30,8670.0,-3545.4,18756.96,112,6202A,155,-1.0,-0.0
2019-01-31,220.0,-90.04,-1003.28,113,8559A,85,0.5,0.87
2019-02-28,100.0,-227.04,-1130.32,113,8559A,85,0.87,0.5
2019-03-31,0.0,-101.13,-1231.45,113,8559A,85,1.0,0.0
2019-04-30,130.0,-230.76,-1332.21,113,8559A,85,0.87,-0.5
2019-05-31,210.0,-210.99,-1333.2,113,8559A,85,0.5,-0.87
2019-06-30,871.0,-669.89,-1132.09,113,8559A,85,0.0,-1.0
2019-07-31,563.41,-754.28,-1322.96,113,8559A,85,-0.5,-0.87
2019-08-31,307.0,-157.98,-1173.94,113,8559A,85,-0.87,-0.5
2019-09-30,200.0,-352.42,-1326.36,113,8559A,85,-1.0,-0.0
2019-10-31,315.0,-174.89,-1186.25,113,8559A,85,-0.87,0.5
2019-11-30,226.5,-371.23,-1330.98,113,8559A,85,-0.5,0.87
2019-12-31,227.97,-29.68,-1132.69,113,8559A,85,-0.0,1.0
2020-01-31,0.0,-202.76,-1335.45,113,8559A,85,0.5,0.87
2020-02-29,250.0,-226.25,-1311.7,113,8559A,85,0.87,0.5
2020-03-31,222.0,-3.0,-1092.7,113,8559A,85,1.0,0.0
2020-04-30,10.0,-4.19,-1086.89,113,8559A,85,0.87,-0.5
2020-05-31,1544.0,-454.15,2.96,113,8559A,85,0.5,-0.87
2020-06-30,0.0,-0.99,1.97,113,8559A,85,0.0,-1.0
2020-07-31,154.0,-155.22,0.75,113,8559A,85,-0.5,-0.87
2020-08-31,0.0,0.0,0.75,113,8559A,85,-0.87,-0.5
2020-09-30,0.0,-5.0,-4.25,113,8559A,85,-1.0,-0.0
2018-01-31,716.3,-726.65,-4747.52,114,8559A,85,0.5,0.87
2018-02-28,745.0,-228.38,-4230.9,114,8559A,85,0.87,0.5
2018-03-31,200.0,-799.0,-4829.9,114,8559A,85,1.0,0.0
2018-04-30,1465.0,-973.0,-4337.9,114,8559A,85,0.87,-0.5
2018-05-31,1618.0,-1062.25,-3782.15,114,8559A,85,0.5,-0.87
2018-06-30,0.0,-2242.25,-6024.4,114,8559A,85,0.0,-1.0
2018-07-31,5325.3,-5202.23,-5901.33,114,8559A,85,-0.5,-0.87
2018-08-31,3131.0,-2265.73,-5036.06,114,8559A,85,-0.87,-0.5
2018-09-30,100.0,-1174.44,-6110.5,114,8559A,85,-1.0,-0.0
2018-10-31,2595.0,-2492.51,-6008.01,114,8559A,85,-0.87,0.5
2018-11-30,795.0,-138.89,-5351.9,114,8559A,85,-0.5,0.87
2018-12-31,1049.1,-728.48,-5031.28,114,8559A,85,-0.0,1.0
2019-01-31,359.6,-681.31,-5352.99,114,8559A,85,0.5,0.87
2019-02-28,240.0,-866.21,-5979.2,114,8559A,85,0.87,0.5
2019-03-31,1967.0,-62.52,-4074.72,114,8559A,85,1.0,0.0
2019-04-30,2313.24,-1166.53,-2928.01,114,8559A,85,0.87,-0.5
2019-05-31,1406.0,-1275.47,-2797.48,114,8559A,85,0.5,-0.87
2019-06-30,1264.78,-4678.46,-6211.16,114,8559A,85,0.0,-1.0
2019-07-31,3970.0,-3973.19,-6214.35,114,8559A,85,-0.5,-0.87
2019-08-31,4726.0,-1776.04,-3264.39,114,8559A,85,-0.87,-0.5
2019-09-30,2980.0,-3181.19,-3465.58,114,8559A,85,-1.0,-0.0
2019-10-31,4891.0,-680.58,744.84,114,8559A,85,-0.87,0.5
2019-11-30,4392.0,-5470.32,-333.48,114,8559A,85,-0.5,0.87
2019-12-31,3120.0,-2936.12,-149.6,114,8559A,85,-0.0,1.0
2020-01-31,0.77,-1933.65,-2082.48,114,8559A,85,0.5,0.87
2020-02-29,630.0,-1758.63,-3211.11,114,8559A,85,0.87,0.5
2020-03-31,0.0,-54.0,-3265.11,114,8559A,85,1.0,0.0
2020-04-30,1509.0,-107.45,-1863.56,114,8559A,85,0.87,-0.5
2020-05-31,3769.0,-4492.0,-2586.56,114,8559A,85,0.5,-0.87
2020-06-30,1074.0,-29.0,-1541.56,114,8559A,85,0.0,-1.0
2020-07-31,150.0,-549.47,-1941.03,114,8559A,85,-0.5,-0.87
2020-08-31,335.0,-29.0,-1635.03,114,8559A,85,-0.87,-0.5
2020-09-30,450.0,-9.0,-1194.03,114,8559A,85,-1.0,-0.0
2018-09-30,72.24,-66.0,-703.72,116,5621Z,324,-1.0,-0.0
2018-10-31,272.0,-260.12,-691.84,116,5621Z,324,-0.87,0.5
2018-11-30,11.88,-42.9,-722.86,116,5621Z,324,-0.5,0.87
2018-12-31,349.25,-1655.27,-2028.88,116,5621Z,324,-0.0,1.0
2019-01-31,2018.88,-1740.5,-1750.5,116,5621Z,324,0.5,0.87
2019-02-28,3439.63,-3843.91,-2154.78,116,5621Z,324,0.87,0.5
2019-03-31,3484.22,-4053.43,-2723.99,116,5621Z,324,1.0,0.0
2019-04-30,1000.67,-1012.36,-2735.68,116,5621Z,324,0.87,-0.5
2019-05-31,989.66,-971.4,-2717.42,116,5621Z,324,0.5,-0.87
2019-06-30,4750.91,-3450.8,-1417.31,116,5621Z,324,0.0,-1.0
2019-07-31,5940.43,-5572.64,-1049.52,116,5621Z,324,-0.5,-0.87
2019-08-31,3004.88,-3080.6,-1125.24,116,5621Z,324,-0.87,-0.5
2019-09-30,499.0,-583.15,-1209.39,116,5621Z,324,-1.0,-0.0
2019-10-31,898.0,-894.57,-1205.96,116,5621Z,324,-0.87,0.5
2019-11-30,6107.03,-4803.83,97.24,116,5621Z,324,-0.5,0.87
2019-12-31,2126.26,-1616.48,607.02,116,5621Z,324,-0.0,1.0
2020-01-31,4917.16,-4109.54,1414.64,116,5621Z,324,0.5,0.87
2020-02-29,2084.37,-1831.35,1667.66,116,5621Z,324,0.87,0.5
2020-03-31,1194.79,-1304.04,1558.41,116,5621Z,324,1.0,0.0
2020-04-30,2193.93,-901.13,2851.21,116,5621Z,324,0.87,-0.5
2020-05-31,295.17,-312.13,2834.25,116,5621Z,324,0.5,-0.87
2020-06-30,384.25,-3215.79,2.71,116,5621Z,324,0.0,-1.0
2020-07-31,62.17,-82.07,-17.19,116,5621Z,324,-0.5,-0.87
2020-08-31,662.81,-532.45,113.17,116,5621Z,324,-0.87,-0.5
2020-09-30,69.48,-199.55,-16.9,116,5621Z,324,-1.0,-0.0
2019-06-30,250.0,-248.22,-2840.96,119,8551Z,308,0.0,-1.0
2019-07-31,2301.19,-1540.63,-2080.4,119,8551Z,308,-0.5,-0.87
2019-08-31,12.5,-74.35,-2142.25,119,8551Z,308,-0.87,-0.5
2019-09-30,481.39,-482.5,-2143.36,119,8551Z,308,-1.0,-0.0
2019-10-31,4482.74,-2864.68,-525.3,119,8551Z,308,-0.87,0.5
2019-11-30,4572.58,-2406.05,1641.23,119,8551Z,308,-0.5,0.87
2019-12-31,753.54,-1582.02,812.75,119,8551Z,308,-0.0,1.0
2020-01-31,2709.5,-1920.08,1602.17,119,8551Z,308,0.5,0.87
2020-02-29,1701.48,-1513.29,1790.36,119,8551Z,308,0.87,0.5
2020-03-31,1473.04,-1240.66,2022.74,119,8551Z,308,1.0,0.0
2020-04-30,994.19,-1423.13,1593.8,119,8551Z,308,0.87,-0.5
2020-05-31,1153.66,-1163.05,1584.41,119,8551Z,308,0.5,-0.87
2020-06-30,3640.29,-3635.08,1589.62,119,8551Z,308,0.0,-1.0
2020-07-31,3967.49,-3946.93,1610.18,119,8551Z,308,-0.5,-0.87
2020-08-31,2752.06,-4083.85,278.39,119,8551Z,308,-0.87,-0.5
2020-09-30,1148.01,-1182.03,244.37,119,8551Z,308,-1.0,-0.0
2019-02-28,8664.26,-1640.0,-877.55,121,9003A,266,0.87,0.5
2019-03-31,750.0,-795.0,-922.55,121,9003A,266,1.0,0.0
2019-04-30,0.0,-227.0,-1149.55,121,9003A,266,0.87,-0.5
2019-05-31,3700.0,-1999.0,551.45,121,9003A,266,0.5,-0.87
2019-06-30,900.0,-400.0,1051.45,121,9003A,266,0.0,-1.0
2019-07-31,750.0,-2298.0,-496.55,121,9003A,266,-0.5,-0.87
2019-08-31,1750.0,-1068.22,185.23,121,9003A,266,-0.87,-0.5
2019-09-30,0.0,-384.0,-198.77,121,9003A,266,-1.0,-0.0
2019-10-31,1400.0,-2625.0,-1423.77,121,9003A,266,-0.87,0.5
2019-11-30,2900.0,-2417.45,-941.22,121,9003A,266,-0.5,0.87
2019-12-31,150.0,-1000.0,-1791.22,121,9003A,266,-0.0,1.0
2020-01-31,4250.0,-2451.78,7.0,121,9003A,266,0.5,0.87
2020-02-29,1375.0,-2482.9,-1100.9,121,9003A,266,0.87,0.5
2020-03-31,2253.99,-1997.93,-844.84,121,9003A,266,1.0,0.0
2020-04-30,80.9,-491.5,-1255.44,121,9003A,266,0.87,-0.5
2020-05-31,383.41,-573.82,-1445.85,121,9003A,266,0.5,-0.87
2020-06-30,6124.04,-1295.0,3383.19,121,9003A,266,0.0,-1.0
2020-07-31,3509.0,-2236.64,4655.55,121,9003A,266,-0.5,-0.87
2020-08-31,1215.2,-3356.83,2513.92,121,9003A,266,-0.87,-0.5
2020-09-30,1500.0,-1500.0,2513.92,121,9003A,266,-1.0,-0.0
2019-07-31,2000.0,0.0,-7211.96,122,4791A,208,-0.5,-0.87
2019-08-31,31.68,-48.97,-7229.25,122,4791A,208,-0.87,-0.5
2019-09-30,1150.0,-61.71,-6140.96,122,4791A,208,-1.0,-0.0
2019-10-31,1000.0,-45.99,-5186.95,122,4791A,208,-0.87,0.5
2019-11-30,900.0,-1383.47,-5670.42,122,4791A,208,-0.5,0.87
2019-12-31,1212.0,-2283.25,-6741.67,122,4791A,208,-0.0,1.0
2020-01-31,1015.0,-816.69,-6543.36,122,4791A,208,0.5,0.87
2020-02-29,3159.0,-2285.37,-5669.73,122,4791A,208,0.87,0.5
2020-03-31,3953.76,-1532.2,-3248.17,122,4791A,208,1.0,0.0
2020-04-30,1493.1,-761.41,-2516.48,122,4791A,208,0.87,-0.5
2020-05-31,4656.87,-1089.14,1051.25,122,4791A,208,0.5,-0.87
2020-06-30,1477.43,-1520.23,1008.45,122,4791A,208,0.0,-1.0
2020-07-31,2982.94,-2607.28,1384.11,122,4791A,208,-0.5,-0.87
2020-08-31,766.65,-1657.55,493.21,122,4791A,208,-0.87,-0.5
2020-09-30,0.0,-492.14,1.07,122,4791A,208,-1.0,-0.0
2018-08-31,230.0,-229.48,-899.48,123,9003B,220,-0.87,-0.5
2018-09-30,150.0,-150.31,-899.79,123,9003B,220,-1.0,-0.0
2018-10-31,0.0,0.0,-899.79,123,9003B,220,-0.87,0.5
2018-11-30,105.0,-104.93,-899.72,123,9003B,220,-0.5,0.87
2018-12-31,170.0,-169.38,-899.1,123,9003B,220,-0.0,1.0
2019-01-31,50.0,-50.27,-899.37,123,9003B,220,0.5,0.87
2019-02-28,100.0,-13.99,-813.36,123,9003B,220,0.87,0.5
2019-03-31,30.0,-112.64,-896.0,123,9003B,220,1.0,0.0
2019-04-30,60.0,-60.0,-896.0,123,9003B,220,0.87,-0.5
2019-05-31,260.0,-260.51,-896.51,123,9003B,220,0.5,-0.87
2019-06-30,130.0,-131.7,-898.21,123,9003B,220,0.0,-1.0
2019-07-31,198.95,-198.83,-898.09,123,9003B,220,-0.5,-0.87
2019-08-31,228.2,-229.12,-899.01,123,9003B,220,-0.87,-0.5
2019-09-30,199.0,-188.8,-888.81,123,9003B,220,-1.0,-0.0
2019-10-31,160.0,-166.16,-894.97,123,9003B,220,-0.87,0.5
2019-11-30,311.03,-314.04,-897.98,123,9003B,220,-0.5,0.87
2019-12-31,30.0,-31.44,-899.42,123,9003B,220,-0.0,1.0
2020-01-31,0.0,0.0,-899.42,123,9003B,220,0.5,0.87
2020-02-29,0.0,0.0,-899.42,123,9003B,220,0.87,0.5
2020-03-31,0.0,0.0,-899.42,123,9003B,220,1.0,0.0
2020-04-30,185.08,-185.21,-899.55,123,9003B,220,0.87,-0.5
2020-05-31,440.0,-421.8,-881.35,123,9003B,220,0.5,-0.87
2020-06-30,1337.87,-1054.9,-598.38,123,9003B,220,0.0,-1.0
2020-07-31,1323.69,-721.89,3.42,123,9003B,220,-0.5,-0.87
2020-08-31,200.0,-202.94,0.48,123,9003B,220,-0.87,-0.5
2019-12-31,3507.44,-848.14,-1040.7,125,4791A,334,-0.0,1.0
